species	cancer_type	correlation
Psammomys_obesus	paediatric	0.141876611991702
Psammomys_obesus	pancreas	0.198972843796647
Psammomys_obesus	prostate	0.138070731327055
Psammomys_obesus	rare other tumour types	-0.040905150391932
Psammomys_obesus	renal	0.152434524884251
Psammomys_obesus	sarcoma	0.223603436242172
Psammomys_obesus	skin	0.131985325420306
Psammomys_obesus	small intestine	0.18338633624996
Psammomys_obesus	soft tissue sarcoma	0.317369119410638
Psammomys_obesus	testicular	0.040596357579895
Psammomys_obesus	thyroid	0.211742143882797
Psammomys_obesus	urothelial	0.288209465524047
Psammomys_obesus	uterine	0.139821016365256
Pteronotus_parnellii	all	0.19157403578391
Pteronotus_parnellii	bladder	0.119625547735789
Pteronotus_parnellii	breast	0.152211707176147
Pteronotus_parnellii	central nervous system	0.188808969584514
Pteronotus_parnellii	colon	0.213960554293682
Pteronotus_parnellii	colorectal	0.218779669771071
Pteronotus_parnellii	endometrial	0.139189835614142
Pteronotus_parnellii	gastric	0.16794188546076
Pteronotus_parnellii	glioma	0.2067608322312
Pteronotus_parnellii	head and neck	0.164659557541861
Pteronotus_parnellii	hepatocellular	0.221451511623642
Pteronotus_parnellii	intestine	0.176889565610254
Pteronotus_parnellii	kidney	0.223499789850635
Pteronotus_parnellii	leukaemia	0.140456236395899
Pteronotus_parnellii	liver	0.167948815282756
Pteronotus_parnellii	lung	0.254471133480603
Pteronotus_parnellii	lymphoma	0.179763681609917
Pteronotus_parnellii	melanoma	0.246359892845062
Pteronotus_parnellii	mesothelioma	0.390645979447914
Pteronotus_parnellii	oesophagus	0.119564889286773
Pteronotus_parnellii	other tumour types	0.256569550843499
Pteronotus_parnellii	ovarian	0.180386056123802
Pteronotus_parnellii	paediatric	0.209996862480059
Pteronotus_parnellii	pancreas	0.185145944720553
Pteronotus_parnellii	prostate	0.161035890348634
Pteronotus_parnellii	rare other tumour types	-0.135551802331477
Pteronotus_parnellii	renal	0.147440322241885
Pteronotus_parnellii	sarcoma	0.205323721693925
Pteronotus_parnellii	skin	0.158992686678937
Pteronotus_parnellii	small intestine	0.131946755324426
Pteronotus_parnellii	soft tissue sarcoma	0.0414779080956924
Pteronotus_parnellii	testicular	0.0385444364091273
Pteronotus_parnellii	thyroid	0.247281483601308
Pteronotus_parnellii	urothelial	0.22161433469174
Pteronotus_parnellii	uterine	0.168132338376438
Pteronura_brasiliensis	all	0.221384257580309
Pteronura_brasiliensis	bladder	0.243653567608961
Pteronura_brasiliensis	breast	0.173248769259117
Pteronura_brasiliensis	central nervous system	0.207882725024292
Pteronura_brasiliensis	colon	0.258309880571933
Pteronura_brasiliensis	colorectal	0.234309397968248
Pteronura_brasiliensis	endometrial	0.187434177733815
Pteronura_brasiliensis	gastric	0.204345357652299
Pteronura_brasiliensis	glioma	0.247209451278504
Pteronura_brasiliensis	head and neck	0.212338357233043
Pteronura_brasiliensis	hepatocellular	0.209074307119196
Pteronura_brasiliensis	intestine	0.191675763974941
Pteronura_brasiliensis	kidney	0.367944508752407
Pteronura_brasiliensis	leukaemia	0.128617858399803
Pteronura_brasiliensis	liver	0.237364248224811
Pteronura_brasiliensis	lung	0.297198363369633
Pteronura_brasiliensis	lymphoma	0.20911864854657
Pteronura_brasiliensis	melanoma	0.268021311243754
Pteronura_brasiliensis	mesothelioma	0.384328262093964
Pteronura_brasiliensis	oesophagus	0.152629554892348
Pteronura_brasiliensis	other tumour types	0.274267964484789
Pteronura_brasiliensis	ovarian	0.240524778413088
Pteronura_brasiliensis	paediatric	0.355970722834698
Pteronura_brasiliensis	pancreas	0.093186664504237
Pteronura_brasiliensis	prostate	0.20500600145042
Pteronura_brasiliensis	rare other tumour types	-0.105011142464833
Pteronura_brasiliensis	renal	0.177509789194094
Pteronura_brasiliensis	sarcoma	0.209136044387701
Pteronura_brasiliensis	skin	0.171430389229747
Pteronura_brasiliensis	small intestine	0.0955375846112669
Pteronura_brasiliensis	soft tissue sarcoma	0.22266565604272
Pteronura_brasiliensis	testicular	-0.025122325283132
Pteronura_brasiliensis	thyroid	0.23794074819478
Pteronura_brasiliensis	urothelial	0.262299042812726
Pteronura_brasiliensis	uterine	0.158020091139155
Pteropus_alecto	all	0.208893086918146
Pteropus_alecto	bladder	0.234741867434767
Pteropus_alecto	breast	0.176677949043521
Pteropus_alecto	central nervous system	0.192635560659677
Pteropus_alecto	colon	0.243726697232826
Pteropus_alecto	colorectal	0.220408064810537
Pteropus_alecto	endometrial	0.115172807724701
Pteropus_alecto	gastric	0.171674573115686
Pteropus_alecto	glioma	0.209914958015788
Pteropus_alecto	head and neck	0.206413286255017
Pteropus_alecto	hepatocellular	0.220252812274013
Pteropus_alecto	intestine	0.170409832831968
Pteropus_alecto	kidney	0.264152039053904
Pteropus_alecto	leukaemia	0.143101916207883
Pteropus_alecto	liver	0.25324600841876
Pteropus_alecto	lung	0.26767461242098
Pteropus_alecto	lymphoma	0.216596369027734
Pteropus_alecto	melanoma	0.26952333197178
Pteropus_alecto	mesothelioma	0.288690576826105
Pteropus_alecto	oesophagus	0.11387374804142
Pteropus_alecto	other tumour types	0.257910075574059
Pteropus_alecto	ovarian	0.21193399957905
Pteropus_alecto	paediatric	0.286285212823148
Pteropus_alecto	pancreas	0.154914836404995
Pteropus_alecto	prostate	0.151805045630691
Pteropus_alecto	rare other tumour types	-0.281716933050886
Pteropus_alecto	renal	0.19505945826224
Pteropus_alecto	sarcoma	0.219532279114912
Pteropus_alecto	skin	0.177612021461872
Pteropus_alecto	small intestine	0.235353069437317
Pteropus_alecto	soft tissue sarcoma	0.0369326481707341
Pteropus_alecto	testicular	0.204433672132802
Pteropus_alecto	thyroid	0.231736504599906
Pteropus_alecto	urothelial	0.249461113704053
Pteropus_alecto	uterine	0.168927353762955
Pteropus_vampyrus	all	0.197524620411957
Pteropus_vampyrus	bladder	0.212142481033273
Pteropus_vampyrus	breast	0.169719975629334
Pteropus_vampyrus	central nervous system	0.174934377934476
Pteropus_vampyrus	colon	0.227938830633853
Pteropus_vampyrus	colorectal	0.206481767573909
Pteropus_vampyrus	endometrial	0.119496042918503
Pteropus_vampyrus	gastric	0.173636682823507
Pteropus_vampyrus	glioma	0.185840828819987
Pteropus_vampyrus	head and neck	0.177570073951354
Pteropus_vampyrus	hepatocellular	0.221730485417994
Pteropus_vampyrus	intestine	0.163884293347031
Pteropus_vampyrus	kidney	0.273542648002889
Pteropus_vampyrus	leukaemia	0.153814461802778
Pteropus_vampyrus	liver	0.215598543982391
Pteropus_vampyrus	lung	0.249928200769347
Pteropus_vampyrus	lymphoma	0.212848042531546
Pteropus_vampyrus	melanoma	0.257021030687572
Pteropus_vampyrus	mesothelioma	0.21737486726963
Pteropus_vampyrus	oesophagus	0.127236732943108
Pteropus_vampyrus	other tumour types	0.232043843192966
Pteropus_vampyrus	ovarian	0.220016136178743
Pteropus_vampyrus	paediatric	0.292606520828679
Pteropus_vampyrus	pancreas	0.148693491210531
Pteropus_vampyrus	prostate	0.135160611344396
Pteropus_vampyrus	rare other tumour types	-0.239656551133491
Pteropus_vampyrus	renal	0.183400068483078
Pteropus_vampyrus	sarcoma	0.18784826834064
Pteropus_vampyrus	skin	0.156470478247415
Pteropus_vampyrus	small intestine	0.249233874068576
Pteropus_vampyrus	soft tissue sarcoma	0.0506106322057026
Pteropus_vampyrus	testicular	0.0911699769135427
Pteropus_vampyrus	thyroid	0.222542951841587
Pteropus_vampyrus	urothelial	0.258655125725175
Pteropus_vampyrus	uterine	0.188280930291146
Puma_concolor	all	0.208882104754496
Puma_concolor	bladder	0.242056357980076
Puma_concolor	breast	0.160968645246218
Puma_concolor	central nervous system	0.20626799227339
Puma_concolor	colon	0.239641335951092
Puma_concolor	colorectal	0.227369014729941
Puma_concolor	endometrial	0.154367512229857
Puma_concolor	gastric	0.20315551583244
Puma_concolor	glioma	0.218064665059304
Puma_concolor	head and neck	0.233496530196926
Puma_concolor	hepatocellular	0.215570146228691
Puma_concolor	intestine	0.179283354758539
Puma_concolor	kidney	0.351224043093462
Puma_concolor	leukaemia	0.130098224749872
Puma_concolor	liver	0.302212881570504
Puma_concolor	lung	0.299587479996292
Puma_concolor	lymphoma	0.19066343418837
Puma_concolor	melanoma	0.260929296280748
Puma_concolor	mesothelioma	0.323662931508102
Puma_concolor	oesophagus	0.209582401706158
Puma_concolor	other tumour types	0.249612486445232
Puma_concolor	ovarian	0.220774221658415
Puma_concolor	paediatric	0.244819596398044
Puma_concolor	pancreas	0.1654677066403
Puma_concolor	prostate	0.169370097180565
Puma_concolor	rare other tumour types	0.0210311124838343
Puma_concolor	renal	0.182736065687132
Puma_concolor	sarcoma	0.187654316115821
Puma_concolor	skin	0.0969791582932294
Puma_concolor	small intestine	0.24901043007179
Puma_concolor	soft tissue sarcoma	0.165765237065777
Puma_concolor	testicular	0.124385143350534
Puma_concolor	thyroid	0.239066352129752
Puma_concolor	urothelial	0.267888346104917
Puma_concolor	uterine	0.175193495821373
Pygathrix_nemaeus	all	0.728313975128582
Pygathrix_nemaeus	bladder	0.756384416755077
Pygathrix_nemaeus	breast	0.731039155689286
Pygathrix_nemaeus	central nervous system	0.681895836099736
Pygathrix_nemaeus	colon	0.693708482570747
Pygathrix_nemaeus	colorectal	0.728718259115012
Pygathrix_nemaeus	endometrial	0.723993455880428
Pygathrix_nemaeus	gastric	0.723108212236543
Pygathrix_nemaeus	glioma	0.746093619654105
Pygathrix_nemaeus	head and neck	0.732920633397156
Pygathrix_nemaeus	hepatocellular	0.769503719535972
Pygathrix_nemaeus	intestine	0.710849203450064
Pygathrix_nemaeus	kidney	0.74119237038265
Pygathrix_nemaeus	leukaemia	0.674084992633126
Pygathrix_nemaeus	liver	0.479741566010824
Pygathrix_nemaeus	lung	0.720728129317374
Pygathrix_nemaeus	lymphoma	0.715326508905256
Pygathrix_nemaeus	melanoma	0.732317762078785
Pygathrix_nemaeus	mesothelioma	0.826509329457943
Pygathrix_nemaeus	oesophagus	0.683733821981454
Pygathrix_nemaeus	other tumour types	0.794773970285755
Pygathrix_nemaeus	ovarian	0.729115469982215
Pygathrix_nemaeus	paediatric	0.726448439459227
Pygathrix_nemaeus	pancreas	0.687993051663117
Pygathrix_nemaeus	prostate	0.7293275261007
Pygathrix_nemaeus	rare other tumour types	0.72
Pygathrix_nemaeus	renal	0.709884063455962
Pygathrix_nemaeus	sarcoma	0.730419745027664
Pygathrix_nemaeus	skin	0.76664793403893
Pygathrix_nemaeus	small intestine	0.701482824036845
Pygathrix_nemaeus	soft tissue sarcoma	0.559651209038911
Pygathrix_nemaeus	testicular	0.74219049533078
Pygathrix_nemaeus	thyroid	0.72817432524717
Pygathrix_nemaeus	urothelial	0.761208308023052
Pygathrix_nemaeus	uterine	0.677303902210515
Rangifer_tarandus	all	0.209622724485695
Rangifer_tarandus	bladder	0.251169530272647
Rangifer_tarandus	breast	0.181370226664673
Rangifer_tarandus	central nervous system	0.188210393167122
Rangifer_tarandus	colon	0.245364301536025
Rangifer_tarandus	colorectal	0.22229207095295
Rangifer_tarandus	endometrial	0.182872016430773
Rangifer_tarandus	gastric	0.210437999578344
Rangifer_tarandus	glioma	0.201890240791408
Rangifer_tarandus	head and neck	0.235050469315953
Rangifer_tarandus	hepatocellular	0.22643156037702
Rangifer_tarandus	intestine	0.176342512751062
Rangifer_tarandus	kidney	0.306285217979359
Rangifer_tarandus	leukaemia	0.149155933395949
Rangifer_tarandus	liver	0.280113512016083
Rangifer_tarandus	lung	0.273233100309059
Rangifer_tarandus	lymphoma	0.211439744774183
Rangifer_tarandus	melanoma	0.259259494731895
Rangifer_tarandus	mesothelioma	0.227053559466138
Rangifer_tarandus	oesophagus	0.157206238954044
Rangifer_tarandus	other tumour types	0.282037473705201
Rangifer_tarandus	ovarian	0.216631602515138
Rangifer_tarandus	paediatric	0.288423770540622
Rangifer_tarandus	pancreas	0.135281126458163
Rangifer_tarandus	prostate	0.173642153347327
Rangifer_tarandus	rare other tumour types	-0.227674464074447
Rangifer_tarandus	renal	0.14554041198196
Rangifer_tarandus	sarcoma	0.210456703650395
Rangifer_tarandus	skin	0.155722086741726
Rangifer_tarandus	small intestine	0.190997988740659
Rangifer_tarandus	soft tissue sarcoma	0.32183946959968
Rangifer_tarandus	testicular	0.111868705668041
Rangifer_tarandus	thyroid	0.257382537036475
Rangifer_tarandus	urothelial	0.224471864737249
Rangifer_tarandus	uterine	0.20058443894649
Rattus_norvegicus	all	0.196905407059878
Rattus_norvegicus	bladder	0.232968718404051
Rattus_norvegicus	breast	0.153666179878227
Rattus_norvegicus	central nervous system	0.180491792235385
Rattus_norvegicus	colon	0.233619734266528
Rattus_norvegicus	colorectal	0.190862015268277
Rattus_norvegicus	endometrial	0.127833927304402
Rattus_norvegicus	gastric	0.170126322664434
Rattus_norvegicus	glioma	0.246185319744445
Rattus_norvegicus	head and neck	0.17959906024861
Rattus_norvegicus	hepatocellular	0.208640454042239
Rattus_norvegicus	intestine	0.150957659727131
Rattus_norvegicus	kidney	0.30865150811651
Rattus_norvegicus	leukaemia	0.0989868022911916
Rattus_norvegicus	liver	0.173803199709012
Rattus_norvegicus	lung	0.23588058976731
Rattus_norvegicus	lymphoma	0.175591332066403
Rattus_norvegicus	melanoma	0.248796237846637
Rattus_norvegicus	mesothelioma	0.380756898184588
Rattus_norvegicus	oesophagus	0.148990570444397
Rattus_norvegicus	other tumour types	0.266377952804806
Rattus_norvegicus	ovarian	0.213349351369126
Rattus_norvegicus	paediatric	0.160576542635011
Rattus_norvegicus	pancreas	0.150968542329459
Rattus_norvegicus	prostate	0.129121693826972
Rattus_norvegicus	rare other tumour types	0.0522877057916182
Rattus_norvegicus	renal	0.15177546127343
Rattus_norvegicus	sarcoma	0.208650684046665
Rattus_norvegicus	skin	0.148101354017097
Rattus_norvegicus	small intestine	0.180762730985008
Rattus_norvegicus	soft tissue sarcoma	0.287522990471287
Rattus_norvegicus	testicular	0.0874627054831271
Rattus_norvegicus	thyroid	0.22150159929779
Rattus_norvegicus	urothelial	0.332628752673769
Rattus_norvegicus	uterine	0.15418329270621
Rhinolophus_sinicus	all	0.209409905457872
Rhinolophus_sinicus	bladder	0.216838865618635
Rhinolophus_sinicus	breast	0.174015426594957
Rhinolophus_sinicus	central nervous system	0.133201496739802
Rhinolophus_sinicus	colon	0.22851933345842
Rhinolophus_sinicus	colorectal	0.213572193333575
Rhinolophus_sinicus	endometrial	0.145966686791843
Rhinolophus_sinicus	gastric	0.185971879522831
Rhinolophus_sinicus	glioma	0.20799800862124
Rhinolophus_sinicus	head and neck	0.191877513393839
Rhinolophus_sinicus	hepatocellular	0.208433892598199
Rhinolophus_sinicus	intestine	0.163926337898369
Rhinolophus_sinicus	kidney	0.294047871187864
Rhinolophus_sinicus	leukaemia	0.173361670133584
Rhinolophus_sinicus	liver	0.211662066140111
Rhinolophus_sinicus	lung	0.273110717561699
Rhinolophus_sinicus	lymphoma	0.202991438441585
Rhinolophus_sinicus	melanoma	0.259057525184142
Rhinolophus_sinicus	mesothelioma	0.347884332331584
Rhinolophus_sinicus	oesophagus	0.151670112790187
Rhinolophus_sinicus	other tumour types	0.288121842459489
Rhinolophus_sinicus	ovarian	0.211442914785736
Rhinolophus_sinicus	paediatric	0.349268424302333
Rhinolophus_sinicus	pancreas	0.0945410190092569
Rhinolophus_sinicus	prostate	0.172299440760752
Rhinolophus_sinicus	rare other tumour types	-0.338854017542709
Rhinolophus_sinicus	renal	0.167839278341501
Rhinolophus_sinicus	sarcoma	0.212522584806081
Rhinolophus_sinicus	skin	0.149586830483202
Rhinolophus_sinicus	small intestine	0.230146418246379
Rhinolophus_sinicus	soft tissue sarcoma	0.201558379728553
Rhinolophus_sinicus	testicular	-0.0247205273571487
Rhinolophus_sinicus	thyroid	0.231830394223261
Rhinolophus_sinicus	urothelial	0.231781840953434
Rhinolophus_sinicus	uterine	0.187344185985613
Rhinopithecus_bieti	all	0.717506949203807
Rhinopithecus_bieti	bladder	0.730573917457023
Rhinopithecus_bieti	breast	0.721087641460898
Rhinopithecus_bieti	central nervous system	0.674633629412201
Rhinopithecus_bieti	colon	0.707544984716252
Rhinopithecus_bieti	colorectal	0.72357231519866
Rhinopithecus_bieti	endometrial	0.718666849773146
Rhinopithecus_bieti	gastric	0.718518502937087
Rhinopithecus_bieti	glioma	0.737258625138877
Rhinopithecus_bieti	head and neck	0.730018314738164
Rhinopithecus_bieti	hepatocellular	0.75579020967117
Rhinopithecus_bieti	intestine	0.705534187489561
Rhinopithecus_bieti	kidney	0.726830854740954
Rhinopithecus_bieti	leukaemia	0.67570874239152
Rhinopithecus_bieti	liver	0.51676228118637
Rhinopithecus_bieti	lung	0.718854968157111
Rhinopithecus_bieti	lymphoma	0.702853533364751
Rhinopithecus_bieti	melanoma	0.719181392179979
Rhinopithecus_bieti	mesothelioma	0.80103057547117
Rhinopithecus_bieti	oesophagus	0.664274408659837
Rhinopithecus_bieti	other tumour types	0.77679229208048
Rhinopithecus_bieti	ovarian	0.725558022775466
Rhinopithecus_bieti	paediatric	0.682551618037327
Rhinopithecus_bieti	pancreas	0.709899207095821
Rhinopithecus_bieti	prostate	0.71909742933684
Rhinopithecus_bieti	rare other tumour types	0.815652173913043
Rhinopithecus_bieti	renal	0.690972114806349
Rhinopithecus_bieti	sarcoma	0.715655738085133
Rhinopithecus_bieti	skin	0.768924533512678
Rhinopithecus_bieti	small intestine	0.602847294933918
Rhinopithecus_bieti	soft tissue sarcoma	0.445010904397937
Rhinopithecus_bieti	testicular	0.745598500491536
Rhinopithecus_bieti	thyroid	0.718545157755432
Rhinopithecus_bieti	urothelial	0.785624758157595
Rhinopithecus_bieti	uterine	0.66542465773872
Rhinopithecus_roxellana	all	0.720931680570912
Rhinopithecus_roxellana	bladder	0.733535002208965
Rhinopithecus_roxellana	breast	0.71948682287522
Rhinopithecus_roxellana	central nervous system	0.667526035005773
Rhinopithecus_roxellana	colon	0.714486289450072
Rhinopithecus_roxellana	colorectal	0.719021827483029
Rhinopithecus_roxellana	endometrial	0.710400323788723
Rhinopithecus_roxellana	gastric	0.721593962486563
Rhinopithecus_roxellana	glioma	0.733599688521117
Rhinopithecus_roxellana	head and neck	0.726975409259601
Rhinopithecus_roxellana	hepatocellular	0.747825379719083
Rhinopithecus_roxellana	intestine	0.717064025243979
Rhinopithecus_roxellana	kidney	0.764502468434748
Rhinopithecus_roxellana	leukaemia	0.673486692040491
Rhinopithecus_roxellana	liver	0.504432740526484
Rhinopithecus_roxellana	lung	0.72604135812711
Rhinopithecus_roxellana	lymphoma	0.697478713198327
Rhinopithecus_roxellana	melanoma	0.721824353379263
Rhinopithecus_roxellana	mesothelioma	0.807895073405697
Rhinopithecus_roxellana	oesophagus	0.678800085656022
Rhinopithecus_roxellana	other tumour types	0.771923325682696
Rhinopithecus_roxellana	ovarian	0.719319385317144
Rhinopithecus_roxellana	paediatric	0.686948616909526
Rhinopithecus_roxellana	pancreas	0.701438379354765
Rhinopithecus_roxellana	prostate	0.725908940218411
Rhinopithecus_roxellana	rare other tumour types	0.756521739130435
Rhinopithecus_roxellana	renal	0.689339312687642
Rhinopithecus_roxellana	sarcoma	0.727921055963094
Rhinopithecus_roxellana	skin	0.780392441690614
Rhinopithecus_roxellana	small intestine	0.684535713933425
Rhinopithecus_roxellana	soft tissue sarcoma	0.584957133858156
Rhinopithecus_roxellana	testicular	0.757540349307932
Rhinopithecus_roxellana	thyroid	0.720162309466755
Rhinopithecus_roxellana	urothelial	0.777921777930882
Rhinopithecus_roxellana	uterine	0.656004465530519
Rousettus_aegyptiacus	all	0.199164846287666
Rousettus_aegyptiacus	bladder	0.227098436849456
Rousettus_aegyptiacus	breast	0.160066995921479
Rousettus_aegyptiacus	central nervous system	0.198088801734023
Rousettus_aegyptiacus	colon	0.223578394858092
Rousettus_aegyptiacus	colorectal	0.214822953009412
Rousettus_aegyptiacus	endometrial	0.123926558128098
Rousettus_aegyptiacus	gastric	0.166279765827289
Rousettus_aegyptiacus	glioma	0.195194174382368
Rousettus_aegyptiacus	head and neck	0.217046807595338
Rousettus_aegyptiacus	hepatocellular	0.23062533359118
Rousettus_aegyptiacus	intestine	0.175134315004097
Rousettus_aegyptiacus	kidney	0.298936202468387
Rousettus_aegyptiacus	leukaemia	0.13237629743295
Rousettus_aegyptiacus	liver	0.246583348977211
Rousettus_aegyptiacus	lung	0.260479983529974
Rousettus_aegyptiacus	lymphoma	0.201698699496529
Rousettus_aegyptiacus	melanoma	0.262056214697607
Rousettus_aegyptiacus	mesothelioma	0.303229060180477
Rousettus_aegyptiacus	oesophagus	0.118687811156888
Rousettus_aegyptiacus	other tumour types	0.26549482696293
Rousettus_aegyptiacus	ovarian	0.202755401091088
Rousettus_aegyptiacus	paediatric	0.28426611615384
Rousettus_aegyptiacus	pancreas	0.17273329605691
Rousettus_aegyptiacus	prostate	0.142380231087053
Rousettus_aegyptiacus	rare other tumour types	-0.208987522652057
Rousettus_aegyptiacus	renal	0.195381389905747
Rousettus_aegyptiacus	sarcoma	0.215899978591777
Rousettus_aegyptiacus	skin	0.179715410107039
Rousettus_aegyptiacus	small intestine	0.177550630142982
Rousettus_aegyptiacus	soft tissue sarcoma	0.0160693853093272
Rousettus_aegyptiacus	testicular	0.235984402357131
Rousettus_aegyptiacus	thyroid	0.240028264155115
Rousettus_aegyptiacus	urothelial	0.29055702558123
Rousettus_aegyptiacus	uterine	0.137737382285386
Saguinus_imperator	all	0.586052359891303
Saguinus_imperator	bladder	0.616847587706431
Saguinus_imperator	breast	0.571857495432015
Saguinus_imperator	central nervous system	0.538526771280971
Saguinus_imperator	colon	0.599769729231062
Saguinus_imperator	colorectal	0.595071375447488
Saguinus_imperator	endometrial	0.586200193311289
Saguinus_imperator	gastric	0.58302861337052
Saguinus_imperator	glioma	0.623607678568833
Saguinus_imperator	head and neck	0.604969760153576
Saguinus_imperator	hepatocellular	0.623530220197866
Saguinus_imperator	intestine	0.578611567348707
Saguinus_imperator	kidney	0.633982255622315
Saguinus_imperator	leukaemia	0.507594955989979
Saguinus_imperator	liver	0.443674587467626
Saguinus_imperator	lung	0.612655562557016
Saguinus_imperator	lymphoma	0.557960623840984
Saguinus_imperator	melanoma	0.615937734992061
Saguinus_imperator	mesothelioma	0.743674775733462
Saguinus_imperator	oesophagus	0.534745703768743
Saguinus_imperator	other tumour types	0.646460156108355
Saguinus_imperator	ovarian	0.600445547164184
Saguinus_imperator	paediatric	0.566151130445313
Saguinus_imperator	pancreas	0.606421713071606
Saguinus_imperator	prostate	0.563644996049962
Saguinus_imperator	rare other tumour types	0.798260869565217
Saguinus_imperator	renal	0.55849292703937
Saguinus_imperator	sarcoma	0.561127501973632
Saguinus_imperator	skin	0.669894540491954
Saguinus_imperator	small intestine	0.528604465302496
Saguinus_imperator	soft tissue sarcoma	0.390606992220726
Saguinus_imperator	testicular	0.549595278237742
Saguinus_imperator	thyroid	0.565621144980785
Saguinus_imperator	urothelial	0.641023760113624
Saguinus_imperator	uterine	0.501132946982692
Saiga_tatarica	all	0.203382138431024
Saiga_tatarica	bladder	0.218764449230143
Saiga_tatarica	breast	0.167981454921064
Saiga_tatarica	central nervous system	0.192639415903336
Saiga_tatarica	colon	0.251703870474729
Saiga_tatarica	colorectal	0.205588432195463
Saiga_tatarica	endometrial	0.143158807745315
Saiga_tatarica	gastric	0.201881087573991
Saiga_tatarica	glioma	0.192507569237527
Saiga_tatarica	head and neck	0.202133566098259
Saiga_tatarica	hepatocellular	0.199592410304877
Saiga_tatarica	intestine	0.189148630126631
Saiga_tatarica	kidney	0.270907009433292
Saiga_tatarica	leukaemia	0.120466176615996
Saiga_tatarica	liver	0.247972528563927
Saiga_tatarica	lung	0.278703549267273
Saiga_tatarica	lymphoma	0.201295598713136
Saiga_tatarica	melanoma	0.250162269728568
Saiga_tatarica	mesothelioma	0.224621591668098
Saiga_tatarica	oesophagus	0.146033832094553
Saiga_tatarica	other tumour types	0.232661288805042
Saiga_tatarica	ovarian	0.204864231542188
Saiga_tatarica	paediatric	0.209444230071253
Saiga_tatarica	pancreas	0.214753884532485
Saiga_tatarica	prostate	0.169000930537825
Saiga_tatarica	rare other tumour types	-0.361109053435207
Saiga_tatarica	renal	0.152790588254929
Saiga_tatarica	sarcoma	0.201431844811968
Saiga_tatarica	skin	0.135663487895986
Saiga_tatarica	small intestine	0.223892223089416
Saiga_tatarica	soft tissue sarcoma	0.179723144462764
Saiga_tatarica	testicular	0.0650182877648294
Saiga_tatarica	thyroid	0.237819793920231
Saiga_tatarica	urothelial	0.228686893446193
Saiga_tatarica	uterine	0.174860948598563
Saimiri_boliviensis	all	0.574947787278586
Saimiri_boliviensis	bladder	0.56198430733335
Saimiri_boliviensis	breast	0.576985571682631
Saimiri_boliviensis	central nervous system	0.479975638362585
Saimiri_boliviensis	colon	0.56546892688567
Saimiri_boliviensis	colorectal	0.56002731181596
Saimiri_boliviensis	endometrial	0.540101703351399
Saimiri_boliviensis	gastric	0.570711481150603
Saimiri_boliviensis	glioma	0.601025099451572
Saimiri_boliviensis	head and neck	0.588807585135014
Saimiri_boliviensis	hepatocellular	0.605275201521319
Saimiri_boliviensis	intestine	0.599613723094983
Saimiri_boliviensis	kidney	0.624186722147098
Saimiri_boliviensis	leukaemia	0.484293726139865
Saimiri_boliviensis	liver	0.484388868589425
Saimiri_boliviensis	lung	0.601071933935137
Saimiri_boliviensis	lymphoma	0.536735952968607
Saimiri_boliviensis	melanoma	0.600998376081879
Saimiri_boliviensis	mesothelioma	0.561034207349814
Saimiri_boliviensis	oesophagus	0.556707909357055
Saimiri_boliviensis	other tumour types	0.578723083316817
Saimiri_boliviensis	ovarian	0.564890908379921
Saimiri_boliviensis	paediatric	0.455064033147358
Saimiri_boliviensis	pancreas	0.556946399443765
Saimiri_boliviensis	prostate	0.550969609254308
Saimiri_boliviensis	rare other tumour types	0.212171339088833
Saimiri_boliviensis	renal	0.52014238927177
Saimiri_boliviensis	sarcoma	0.585730915249202
Saimiri_boliviensis	skin	0.635729640354355
Saimiri_boliviensis	small intestine	0.592760748603819
Saimiri_boliviensis	soft tissue sarcoma	0.417474204218627
Saimiri_boliviensis	testicular	0.559677694364815
Saimiri_boliviensis	thyroid	0.574218452454746
Saimiri_boliviensis	urothelial	0.638596296426618
Saimiri_boliviensis	uterine	0.498433466772606
Scalopus_aquaticus	all	0.199395630592165
Scalopus_aquaticus	bladder	0.164389260076933
Scalopus_aquaticus	breast	0.160685700984946
Scalopus_aquaticus	central nervous system	0.209950229311588
Scalopus_aquaticus	colon	0.123697325084921
Scalopus_aquaticus	colorectal	0.219248918711316
Scalopus_aquaticus	endometrial	0.14942673723354
Scalopus_aquaticus	gastric	0.158487685535106
Scalopus_aquaticus	glioma	0.182200876398555
Scalopus_aquaticus	head and neck	0.153204861771266
Scalopus_aquaticus	hepatocellular	0.165678706144615
Scalopus_aquaticus	intestine	0.197448056363788
Scalopus_aquaticus	kidney	0.294099069745628
Scalopus_aquaticus	leukaemia	0.121792451486815
Scalopus_aquaticus	liver	0.237020094202903
Scalopus_aquaticus	lung	0.267155036475007
Scalopus_aquaticus	lymphoma	0.168509509528923
Scalopus_aquaticus	melanoma	0.237852217438524
Scalopus_aquaticus	mesothelioma	0.167457218132268
Scalopus_aquaticus	oesophagus	0.152672817550701
Scalopus_aquaticus	other tumour types	0.293792558539571
Scalopus_aquaticus	ovarian	0.228667070884168
Scalopus_aquaticus	paediatric	0.263460483550718
Scalopus_aquaticus	pancreas	0.145027241052314
Scalopus_aquaticus	prostate	0.155283218107494
Scalopus_aquaticus	rare other tumour types	-0.302839899881252
Scalopus_aquaticus	renal	0.163901278094688
Scalopus_aquaticus	sarcoma	0.211110121747818
Scalopus_aquaticus	skin	0.161953483077346
